user_id,name,parent_name,fraud_score,spam_score,sim_id,id_used,sim_status,activation_date,sim_fraud_score,cdr_timestamp,duration,call_type,current_location,agent_id,agent_fraud_score,cdr_id
78,User_78,Parent_13,0.119059499,0.49389167,170,Driving License,Active,13/08/24,0.00570993,23/01/25 11:24,83,outbound,Gujarat,177,0.044082518,170
79,User_79,Parent_35,0.13749004,0.185859525,171,Voter Card,Inactive,13/11/24,0.000810636,30/11/24 11:24,153,outbound,Chhattisgarh,430,0.265378991,171
79,User_79,Parent_35,0.13749004,0.185859525,172,Driving License,Inactive,29/06/24,0.093439743,15/02/25 11:24,277,SMS,Telangana,430,0.265378991,172
79,User_79,Parent_35,0.13749004,0.185859525,173,Aadhaar Card,Inactive,03/07/24,0.026487261,12/12/24 11:24,97,SMS,Andhra Pradesh,430,0.265378991,173
80,User_80,Parent_68,0.015061973,0.686821834,174,Aadhaar Card,Active,15/01/25,0.046777898,16/02/25 11:24,264,inbound,Tripura,165,0.264477029,174
80,User_80,Parent_68,0.015061973,0.686821834,175,Driving License,Inactive,26/07/24,0.026677397,12/01/25 11:24,134,outbound,Tamil Nadu,165,0.264477029,175
80,User_80,Parent_68,0.015061973,0.686821834,176,Aadhaar Card,Active,23/01/25,0.005170619,29/11/24 11:24,239,inbound,Himachal Pradesh,165,0.264477029,176
81,User_81,Parent_84,0.034018457,0.518595256,177,Voter Card,Inactive,14/05/24,0.094189971,11/01/25 11:24,207,inbound,West Bengal,119,0.205849235,177
81,User_81,Parent_84,0.034018457,0.518595256,178,Driving License,Active,15/10/24,0.055384993,18/01/25 11:24,278,inbound,Jharkhand,119,0.205849235,178
81,User_81,Parent_84,0.034018457,0.518595256,179,Driving License,Active,07/01/25,0.001679337,29/11/24 11:24,185,outbound,Chhattisgarh,119,0.205849235,179
82,User_82,Parent_71,0.023176622,0.630917848,180,Aadhaar Card,Active,09/08/24,0.033248703,23/11/24 11:24,270,SMS,Telangana,398,0.210784069,180
83,User_83,Parent_27,0.168722476,0.148470281,181,Voter Card,Inactive,13/10/24,0.087416653,15/02/25 11:24,154,inbound,Punjab,150,0.01876423,181
83,User_83,Parent_27,0.168722476,0.148470281,182,Aadhaar Card,Inactive,04/08/24,0.058196539,14/12/24 11:24,101,outbound,Nagaland,150,0.01876423,182
83,User_83,Parent_27,0.168722476,0.148470281,183,Driving License,Active,22/04/24,0.008871033,16/02/25 11:24,60,outbound,Punjab,150,0.01876423,183
84,User_84,Parent_23,0.007389001,0.112720113,184,Voter Card,Inactive,06/02/25,0.056095373,12/12/24 11:24,288,inbound,Madhya Pradesh,155,0.157683966,184
84,User_84,Parent_23,0.007389001,0.112720113,185,Voter Card,Inactive,02/04/24,0.099895679,09/01/25 11:24,72,SMS,Assam,155,0.157683966,185
84,User_84,Parent_23,0.007389001,0.112720113,186,Voter Card,Active,08/04/24,0.033691936,31/12/24 11:24,134,SMS,Uttar Pradesh,155,0.157683966,186
85,User_85,Parent_66,0.109982759,0.420836801,187,Aadhaar Card,Active,26/02/24,0.0167754,09/12/24 11:24,155,outbound,Madhya Pradesh,146,0.083234775,187
85,User_85,Parent_66,0.109982759,0.420836801,188,Voter Card,Active,02/08/24,0.074246423,02/02/25 11:24,185,SMS,West Bengal,146,0.083234775,188
85,User_85,Parent_66,0.109982759,0.420836801,189,Driving License,Inactive,25/05/24,0.017470338,19/11/24 11:24,261,outbound,Madhya Pradesh,146,0.083234775,189
86,User_86,Parent_29,0.194281297,0.764250554,190,Voter Card,Active,15/02/25,0.003997279,18/11/24 11:24,286,inbound,Chhattisgarh,210,0.082697592,190
86,User_86,Parent_29,0.194281297,0.764250554,191,Voter Card,Inactive,18/11/24,0.010455413,15/12/24 11:24,258,outbound,Gujarat,210,0.082697592,191
87,User_87,Parent_59,0.064682642,0.177968119,192,Voter Card,Inactive,15/01/25,0.080729598,28/11/24 11:24,189,SMS,Andhra Pradesh,480,0.127013222,192
88,User_88,Parent_25,0.0017204,0.258974001,193,Driving License,Active,04/01/25,0.047137558,08/02/25 11:24,30,SMS,Madhya Pradesh,294,0.145390113,193
88,User_88,Parent_25,0.0017204,0.258974001,194,Voter Card,Active,10/06/24,0.023101081,08/01/25 11:24,96,SMS,Uttar Pradesh,294,0.145390113,194
88,User_88,Parent_25,0.0017204,0.258974001,195,Voter Card,Inactive,21/02/24,0.059414821,10/01/25 11:24,103,SMS,Madhya Pradesh,294,0.145390113,195
89,User_89,Parent_62,0.061347367,0.109370121,196,Driving License,Active,07/03/24,0.013942506,01/12/24 11:24,121,inbound,Karnataka,225,0.065006795,196
89,User_89,Parent_62,0.061347367,0.109370121,197,Driving License,Active,25/02/24,0.079830582,20/12/24 11:24,292,inbound,Manipur,225,0.065006795,197
89,User_89,Parent_62,0.061347367,0.109370121,198,Aadhaar Card,Active,10/08/24,0.070781706,02/01/25 11:24,116,inbound,Jharkhand,225,0.065006795,198
90,User_90,Parent_2,0.105537092,0.144082482,199,Voter Card,Inactive,05/07/24,0.021378656,25/12/24 11:24,101,inbound,Uttarakhand,453,0.212152488,199
90,User_90,Parent_2,0.105537092,0.144082482,200,Voter Card,Active,27/12/24,0.046594217,24/12/24 11:24,157,outbound,Jharkhand,453,0.212152488,200
91,User_91,Parent_86,0.09124184,0.117720421,201,Driving License,Inactive,12/11/24,0.095950504,23/01/25 11:24,14,inbound,Andhra Pradesh,348,0.16216519,201
91,User_91,Parent_86,0.09124184,0.117720421,202,Voter Card,Active,14/05/24,0.000221692,20/11/24 11:24,234,inbound,West Bengal,348,0.16216519,202
91,User_91,Parent_86,0.09124184,0.117720421,203,Aadhaar Card,Inactive,21/04/24,0.004695928,08/12/24 11:24,264,outbound,Madhya Pradesh,348,0.16216519,203
92,User_92,Parent_13,0.125468806,0.783463643,204,Aadhaar Card,Inactive,05/09/24,0.049092545,15/01/25 11:24,290,outbound,Karnataka,77,0.133914511,204
92,User_92,Parent_13,0.125468806,0.783463643,205,Driving License,Inactive,05/09/24,0.028958371,14/01/25 11:24,115,outbound,Maharashtra,77,0.133914511,205
92,User_92,Parent_13,0.125468806,0.783463643,206,Driving License,Active,25/01/25,0.006873321,05/01/25 11:24,162,inbound,Tamil Nadu,77,0.133914511,206
93,User_93,Parent_46,0.164179382,0.293389315,207,Driving License,Inactive,09/06/24,0.062799367,21/01/25 11:24,30,inbound,Uttar Pradesh,224,0.102757673,207
93,User_93,Parent_46,0.164179382,0.293389315,208,Driving License,Active,18/12/24,0.089509188,07/02/25 11:24,189,SMS,Gujarat,224,0.102757673,208
94,User_94,Parent_18,0.088035382,0.479059763,209,Voter Card,Active,12/08/24,0.035226105,03/02/25 11:24,58,outbound,Andhra Pradesh,439,0.099945908,209
94,User_94,Parent_18,0.088035382,0.479059763,210,Driving License,Inactive,21/12/24,0.061414596,14/01/25 11:24,285,SMS,Karnataka,439,0.099945908,210
94,User_94,Parent_18,0.088035382,0.479059763,211,Aadhaar Card,Active,22/08/24,0.06205511,10/02/25 11:24,92,SMS,Mizoram,439,0.099945908,211
95,User_95,Parent_63,0.002107515,0.207407503,212,Voter Card,Inactive,13/10/24,0.001284792,24/12/24 11:24,106,outbound,Odisha,476,0.03207237,212
95,User_95,Parent_63,0.002107515,0.207407503,213,Voter Card,Active,29/06/24,0.05563052,08/02/25 11:24,159,inbound,Arunachal Pradesh,476,0.03207237,213
95,User_95,Parent_63,0.002107515,0.207407503,214,Voter Card,Inactive,02/08/24,0.05439886,16/01/25 11:24,228,inbound,Jharkhand,476,0.03207237,214
96,User_96,Parent_47,0.110838206,0.013552077,215,Aadhaar Card,Active,08/06/24,0.021327254,15/12/24 11:24,121,inbound,Assam,40,0.262163361,215
96,User_96,Parent_47,0.110838206,0.013552077,216,Driving License,Active,08/12/24,0.057094476,03/01/25 11:24,61,inbound,Mizoram,40,0.262163361,216
96,User_96,Parent_47,0.110838206,0.013552077,217,Voter Card,Active,24/09/24,0.084675846,12/02/25 11:24,212,inbound,Chhattisgarh,40,0.262163361,217
97,User_97,Parent_98,0.002126817,0.496608725,218,Driving License,Inactive,11/08/24,0.070241851,10/02/25 11:24,22,inbound,Andhra Pradesh,191,0.265930524,218
98,User_98,Parent_85,0.186646867,0.594126754,219,Driving License,Active,21/07/24,0.055360542,26/11/24 11:24,32,SMS,Telangana,77,0.133914511,219
98,User_98,Parent_85,0.186646867,0.594126754,220,Driving License,Active,14/01/25,0.08917248,17/12/24 11:24,248,outbound,Maharashtra,77,0.133914511,220
99,User_99,Parent_8,0.010742671,0.540947865,221,Driving License,Active,30/06/24,0.061915197,26/01/25 11:24,84,inbound,Maharashtra,352,0.203155376,221
99,User_99,Parent_8,0.010742671,0.540947865,222,Aadhaar Card,Active,25/03/24,0.070796287,11/02/25 11:24,37,outbound,Mizoram,352,0.203155376,222
99,User_99,Parent_8,0.010742671,0.540947865,223,Voter Card,Inactive,28/06/24,0.092130197,09/02/25 11:24,123,outbound,Telangana,352,0.203155376,223
100,User_100,Parent_6,0.091534619,0.340887437,224,Aadhaar Card,Active,16/05/24,0.087548275,01/01/25 11:24,97,outbound,Goa,379,0.245881099,224
100,User_100,Parent_6,0.091534619,0.340887437,225,Driving License,Active,19/03/24,0.088264931,20/11/24 11:24,162,inbound,Meghalaya,379,0.245881099,225
101,User_101,Parent_70,0.172477814,0.589425226,226,Aadhaar Card,Active,23/11/24,0.007825326,21/01/25 11:24,240,outbound,Rajasthan,481,0.225692321,226
101,User_101,Parent_70,0.172477814,0.589425226,227,Driving License,Active,07/03/24,0.039059756,08/12/24 11:24,292,inbound,Nagaland,481,0.225692321,227
101,User_101,Parent_70,0.172477814,0.589425226,228,Aadhaar Card,Active,02/01/25,0.057683515,27/12/24 11:24,48,outbound,Gujarat,481,0.225692321,228
102,User_102,Parent_37,0.031733301,0.032276662,229,Voter Card,Active,12/12/24,0.001808594,29/12/24 11:24,231,outbound,Odisha,270,0.239879626,229
102,User_102,Parent_37,0.031733301,0.032276662,230,Aadhaar Card,Inactive,22/10/24,0.062004615,12/12/24 11:24,147,inbound,Tripura,270,0.239879626,230
103,User_103,Parent_70,0.08382466,0.927414824,231,Voter Card,Active,09/02/25,0.030742866,11/02/25 11:24,249,SMS,Uttarakhand,89,0.272764136,231
104,User_104,Parent_87,0.04389526,0.623573963,232,Driving License,Inactive,05/11/24,0.076941385,22/12/24 11:24,162,SMS,Goa,76,0.016014119,232
104,User_104,Parent_87,0.04389526,0.623573963,233,Voter Card,Active,19/05/24,0.021306888,08/02/25 11:24,199,SMS,Mizoram,76,0.016014119,233
104,User_104,Parent_87,0.04389526,0.623573963,234,Aadhaar Card,Inactive,22/01/25,0.059759605,16/12/24 11:24,239,outbound,Andhra Pradesh,76,0.016014119,234
105,User_105,Parent_41,0.057762836,0.556109839,235,Aadhaar Card,Inactive,25/12/24,0.031650133,10/01/25 11:24,176,outbound,Tamil Nadu,219,0.02762873,235
105,User_105,Parent_41,0.057762836,0.556109839,236,Driving License,Inactive,15/09/24,0.012007439,14/01/25 11:24,64,outbound,Bihar,219,0.02762873,236
105,User_105,Parent_41,0.057762836,0.556109839,237,Voter Card,Active,28/04/24,0.095640694,03/12/24 11:24,46,SMS,Uttar Pradesh,219,0.02762873,237
106,User_106,Parent_11,0.151288464,0.474112335,238,Voter Card,Inactive,24/09/24,0.077759546,28/01/25 11:24,101,outbound,Goa,265,0.29521341,238
107,User_107,Parent_46,0.106465197,0.458955547,239,Voter Card,Inactive,16/02/25,0.023273763,01/02/25 11:24,55,inbound,Himachal Pradesh,327,0.135571837,239
107,User_107,Parent_46,0.106465197,0.458955547,240,Aadhaar Card,Inactive,21/09/24,0.03654809,01/01/25 11:24,205,outbound,Himachal Pradesh,327,0.135571837,240
108,User_108,Parent_5,0.047185211,0.40986649,241,Aadhaar Card,Active,08/06/24,0.041579262,16/12/24 11:24,256,outbound,Nagaland,172,0.161248532,241
108,User_108,Parent_5,0.047185211,0.40986649,242,Driving License,Inactive,19/10/24,0.08637033,20/12/24 11:24,34,SMS,Jharkhand,172,0.161248532,242
108,User_108,Parent_5,0.047185211,0.40986649,243,Voter Card,Active,17/04/24,0.074499218,08/01/25 11:24,132,SMS,Andhra Pradesh,172,0.161248532,243
109,User_109,Parent_38,0.054217994,0.861806205,244,Aadhaar Card,Active,25/05/24,0.09633211,13/02/25 11:24,242,SMS,Uttarakhand,57,0.040906455,244
109,User_109,Parent_38,0.054217994,0.861806205,245,Aadhaar Card,Active,04/07/24,0.064177981,31/12/24 11:24,77,SMS,Tamil Nadu,57,0.040906455,245
109,User_109,Parent_38,0.054217994,0.861806205,246,Voter Card,Active,28/09/24,0.009471305,15/01/25 11:24,148,inbound,Madhya Pradesh,57,0.040906455,246
110,User_110,Parent_15,0.173712639,0.805766153,247,Voter Card,Inactive,28/04/24,0.062566486,24/11/24 11:24,164,inbound,Telangana,215,0.020731411,247
110,User_110,Parent_15,0.173712639,0.805766153,248,Voter Card,Inactive,25/01/25,0.096893887,05/12/24 11:24,37,outbound,Kerala,215,0.020731411,248
110,User_110,Parent_15,0.173712639,0.805766153,249,Voter Card,Active,11/06/24,0.059667811,30/12/24 11:24,274,inbound,Telangana,215,0.020731411,249
111,User_111,Parent_28,0.042971108,0.20282854,250,Aadhaar Card,Inactive,15/01/25,0.000118181,07/02/25 11:24,132,inbound,Himachal Pradesh,259,0.18830296,250
111,User_111,Parent_28,0.042971108,0.20282854,251,Voter Card,Inactive,20/08/24,0.094632164,27/12/24 11:24,98,outbound,Chhattisgarh,259,0.18830296,251
112,User_112,Parent_29,0.045318121,0.285854681,252,Aadhaar Card,Inactive,19/09/24,0.023780139,28/12/24 11:24,234,inbound,Telangana,159,0.12764894,252
113,User_113,Parent_37,0.143666923,0.498207488,253,Voter Card,Active,04/10/24,0.094961578,20/11/24 11:24,186,outbound,Manipur,377,0.101715136,253
113,User_113,Parent_37,0.143666923,0.498207488,254,Voter Card,Active,28/12/24,0.088306936,30/01/25 11:24,14,inbound,Arunachal Pradesh,377,0.101715136,254
114,User_114,Parent_62,0.159292283,0.735055075,255,Aadhaar Card,Inactive,07/05/24,0.028999969,14/01/25 11:24,91,SMS,Sikkim,97,0.054244113,255
114,User_114,Parent_62,0.159292283,0.735055075,256,Aadhaar Card,Inactive,14/04/24,0.071843604,05/02/25 11:24,288,inbound,Uttarakhand,97,0.054244113,256
114,User_114,Parent_62,0.159292283,0.735055075,257,Aadhaar Card,Inactive,14/04/24,0.086939234,09/01/25 11:24,144,inbound,Manipur,97,0.054244113,257
115,User_115,Parent_35,0.088490721,0.521487858,258,Driving License,Inactive,15/06/24,0.05464957,05/01/25 11:24,159,outbound,Goa,160,0.085583664,258
115,User_115,Parent_35,0.088490721,0.521487858,259,Voter Card,Inactive,15/01/25,0.006166697,06/12/24 11:24,12,outbound,Gujarat,160,0.085583664,259
115,User_115,Parent_35,0.088490721,0.521487858,260,Voter Card,Inactive,14/07/24,0.040387217,28/01/25 11:24,280,inbound,Himachal Pradesh,160,0.085583664,260
116,User_116,Parent_95,0.180838042,0.796711569,261,Aadhaar Card,Inactive,04/03/24,0.036846073,29/01/25 11:24,150,inbound,West Bengal,120,0.28322992,261
116,User_116,Parent_95,0.180838042,0.796711569,262,Driving License,Inactive,11/03/24,0.010170293,16/01/25 11:24,190,inbound,Assam,120,0.28322992,262
116,User_116,Parent_95,0.180838042,0.796711569,263,Aadhaar Card,Inactive,25/04/24,0.002950201,18/01/25 11:24,240,inbound,West Bengal,120,0.28322992,263
117,User_117,Parent_33,0.005661143,0.338127371,264,Driving License,Inactive,17/08/24,0.052392111,24/11/24 11:24,161,outbound,Arunachal Pradesh,176,0.108660402,264
117,User_117,Parent_33,0.005661143,0.338127371,265,Voter Card,Active,26/06/24,0.070464506,14/01/25 11:24,93,outbound,Odisha,176,0.108660402,265
117,User_117,Parent_33,0.005661143,0.338127371,266,Driving License,Active,15/12/24,0.095782418,21/12/24 11:24,106,outbound,West Bengal,176,0.108660402,266
118,User_118,Parent_75,0.082963553,0.667963929,267,Driving License,Inactive,31/12/24,0.038901717,13/12/24 11:24,181,inbound,Meghalaya,169,0.005945873,267
118,User_118,Parent_75,0.082963553,0.667963929,268,Aadhaar Card,Inactive,13/03/24,0.065012041,12/02/25 11:24,214,SMS,Chhattisgarh,169,0.005945873,268
119,User_119,Parent_49,0.014045327,0.979507078,269,Voter Card,Active,09/08/24,0.0661067,23/11/24 11:24,228,SMS,Telangana,318,0.116480566,269
119,User_119,Parent_49,0.014045327,0.979507078,270,Driving License,Active,26/06/24,0.070424364,11/12/24 11:24,32,inbound,Jharkhand,318,0.116480566,270
119,User_119,Parent_49,0.014045327,0.979507078,271,Driving License,Inactive,11/09/24,0.008253816,30/11/24 11:24,58,SMS,West Bengal,318,0.116480566,271
120,User_120,Parent_67,0.184650363,0.907841386,272,Driving License,Inactive,20/05/24,0.051115742,04/12/24 11:24,71,inbound,Mizoram,64,0.135194675,272
121,User_121,Parent_54,0.145490783,0.715587682,273,Voter Card,Inactive,18/08/24,0.068174119,27/11/24 11:24,179,inbound,Uttarakhand,482,0.292161549,273
121,User_121,Parent_54,0.145490783,0.715587682,274,Driving License,Active,24/01/25,0.014009463,02/02/25 11:24,91,inbound,Telangana,482,0.292161549,274
121,User_121,Parent_54,0.145490783,0.715587682,275,Driving License,Active,18/10/24,0.075866752,09/12/24 11:24,260,outbound,Nagaland,482,0.292161549,275
122,User_122,Parent_86,0.008546421,0.104957571,276,Aadhaar Card,Active,23/11/24,0.013995905,16/12/24 11:24,124,inbound,Maharashtra,198,0.102445827,276
123,User_123,Parent_8,0.016066768,0.914202742,277,Aadhaar Card,Inactive,15/03/24,0.077147604,30/11/24 11:24,143,SMS,Madhya Pradesh,451,0.205487234,277
123,User_123,Parent_8,0.016066768,0.914202742,278,Driving License,Active,24/12/24,0.045464414,22/12/24 11:24,297,SMS,Bihar,451,0.205487234,278
124,User_124,Parent_26,0.039961581,0.683433778,279,Voter Card,Active,23/01/25,0.0724654,26/12/24 11:24,108,outbound,Tripura,38,0.276824895,279
124,User_124,Parent_26,0.039961581,0.683433778,280,Driving License,Active,11/05/24,0.077304143,15/02/25 11:24,164,SMS,Kerala,38,0.276824895,280
125,User_125,Parent_34,0.056218934,0.673312317,281,Voter Card,Inactive,30/03/24,0.011414348,07/01/25 11:24,42,outbound,Madhya Pradesh,109,0.22137201,281
125,User_125,Parent_34,0.056218934,0.673312317,282,Driving License,Active,21/10/24,0.06074832,13/12/24 11:24,161,SMS,Himachal Pradesh,109,0.22137201,282
125,User_125,Parent_34,0.056218934,0.673312317,283,Voter Card,Active,23/03/24,0.009791125,03/02/25 11:24,249,SMS,Uttar Pradesh,109,0.22137201,283
126,User_126,Parent_83,0.113961127,0.085140704,284,Aadhaar Card,Inactive,05/11/24,0.04739913,26/12/24 11:24,67,outbound,Arunachal Pradesh,56,0.242496225,284
126,User_126,Parent_83,0.113961127,0.085140704,285,Aadhaar Card,Active,29/03/24,0.094529205,30/01/25 11:24,126,outbound,Bihar,56,0.242496225,285
127,User_127,Parent_73,0.005240433,0.511598237,286,Voter Card,Active,21/03/24,0.048301854,16/12/24 11:24,217,SMS,Sikkim,234,0.051745707,286
127,User_127,Parent_73,0.005240433,0.511598237,287,Aadhaar Card,Active,04/07/24,0.024612936,05/12/24 11:24,143,inbound,West Bengal,234,0.051745707,287
127,User_127,Parent_73,0.005240433,0.511598237,288,Voter Card,Active,09/05/24,0.073966429,11/01/25 11:24,108,SMS,Arunachal Pradesh,234,0.051745707,288
128,User_128,Parent_82,0.127845345,0.29405242,289,Aadhaar Card,Inactive,24/02/24,0.084204858,11/02/25 11:24,85,inbound,Uttar Pradesh,203,0.258350298,289
129,User_129,Parent_29,0.023041207,0.40278605,290,Voter Card,Inactive,29/10/24,0.033896272,27/11/24 11:24,78,SMS,Meghalaya,325,0.196135399,290
129,User_129,Parent_29,0.023041207,0.40278605,291,Aadhaar Card,Active,28/07/24,0.050448161,28/11/24 11:24,185,outbound,Odisha,325,0.196135399,291
129,User_129,Parent_29,0.023041207,0.40278605,292,Aadhaar Card,Active,23/04/24,0.014978796,27/12/24 11:24,69,outbound,Rajasthan,325,0.196135399,292
130,User_130,Parent_1,0.069062473,0.056647104,293,Driving License,Active,11/06/24,0.082235327,15/12/24 11:24,260,inbound,Manipur,490,0.055169869,293
130,User_130,Parent_1,0.069062473,0.056647104,294,Driving License,Active,01/11/24,0.016037275,16/02/25 11:24,27,inbound,Goa,490,0.055169869,294
130,User_130,Parent_1,0.069062473,0.056647104,295,Driving License,Inactive,27/03/24,0.084296936,09/01/25 11:24,154,inbound,Meghalaya,490,0.055169869,295
131,User_131,Parent_67,0.195950893,0.218036414,296,Voter Card,Active,07/04/24,0.075416015,17/12/24 11:24,109,inbound,Maharashtra,317,0.223667338,296
131,User_131,Parent_67,0.195950893,0.218036414,297,Voter Card,Active,18/10/24,0.093716973,01/01/25 11:24,66,inbound,Jharkhand,317,0.223667338,297
131,User_131,Parent_67,0.195950893,0.218036414,298,Voter Card,Active,06/12/24,0.031093648,22/11/24 11:24,255,outbound,Rajasthan,317,0.223667338,298
132,User_132,Parent_91,0.195092239,0.745828352,299,Driving License,Active,15/07/24,0.090882714,23/12/24 11:24,148,outbound,Himachal Pradesh,344,0.079523819,299
133,User_133,Parent_22,0.083241768,0.318873379,300,Driving License,Active,02/08/24,0.071861543,24/11/24 11:24,69,SMS,Jharkhand,173,0.161410261,300
133,User_133,Parent_22,0.083241768,0.318873379,301,Voter Card,Active,31/05/24,0.088119647,02/02/25 11:24,237,outbound,Chhattisgarh,173,0.161410261,301
134,User_134,Parent_97,0.152105352,0.88845187,302,Driving License,Inactive,11/12/24,0.095925414,18/01/25 11:24,124,SMS,Manipur,475,0.23753903,302
134,User_134,Parent_97,0.152105352,0.88845187,303,Driving License,Inactive,30/05/24,0.012670246,07/02/25 11:24,282,outbound,Uttarakhand,475,0.23753903,303
134,User_134,Parent_97,0.152105352,0.88845187,304,Driving License,Inactive,29/11/24,0.04171978,14/01/25 11:24,63,inbound,Bihar,475,0.23753903,304
